==============================================================================================================
AURA COMPLETE FILE INVENTORY
lib/core/theme/app_text_styles.dart                                                          3,569 dart       9c64f0b30f4c3aa2edb6c64672aa03ffb4f22d63100df788f5242318ea5ae91f
lib/core/theme/app_theme.dart                                                               14,879 dart       6d84c29fab741e677a2d81dc82aeee58669754c30bbdcb516be000f0cf420416
lib/core/theme/theme_provider.dart                                                           2,233 dart       c0bf8a19fbdf6e24cd8845667855686b4a045c568c6d3d84ca116d54300dc30b
lib/core/tools/alarms/create_alarm_tool.dart                                                 3,505 dart       53bcf69b471ec0514cda1126e19c97a87d2a22cdf0a398056ecba204c5283f01
lib/core/tools/alarms/delete_alarm_tool.dart                                                 1,003 dart       c4c7f02a3394cec1752b2c3ce48647dc4aab9177d1f579ef0f2848541c60ddbe
lib/core/tools/alarms/list_alarms_tool.dart                                                  1,198 dart       f7a15c263c4a91ab9ea55dae09bca090b6fd41a5fe59fcf44690bb86bc31f30e
lib/core/tools/alarms/set_alarm_tool.dart                                                    3,053 dart       456053ebbaf537fda81605f1e446e029dbdbe13145f8c4cfbec701ce6fb01089
lib/core/tools/alarms/update_alarm_tool.dart                                                 3,501 dart       a0fec1d4c27b13892a0ce8490674e297435dcbc3cbfda56e7fb36c8aa74dde92
lib/core/tools/device/app_launch_tool.dart                                                   6,536 dart       646ade806acdbf12dbd6ba73330de3666a13379b4c88b4dc3bdd5175b9a054b4
lib/core/tools/device/battery_tool.dart                                                      1,971 dart       e93be25efca668b4ff050f5bdbafc190105f323cea75c1b7b8b3e262f884ec6f
lib/core/tools/device/device_info_tool.dart                                                  1,866 dart       53da7a2c1634d46611419bb8a8d2d2dd5a46aadf79b3089c80e16be4844e3590
lib/core/tools/device/device_tools.dart                                                        317 dart       1351ca3a2b2e64827b088666c7bba8b6c26cc71104b3c907ee85d946ab4e03d7
lib/core/tools/device/network_tool.dart                                                      2,430 dart       f9da093fcf0a8981dbf146ec3173e1f464726a47c621afe62876954a0ec137fa
lib/core/tools/device/system_settings_tool.dart                                              7,129 dart       58fe77b6519914c33ed21e2ef85e9206b153043d852ea7f2ee87f40704497b74
lib/core/tools/device/url_launch_tool.dart                                                  10,952 dart       816385cf4b6b21ae4484bae6d8ce337a3a015f4c23858c44ee3f1a0209d484a4
lib/core/tools/tool.dart                                                                     1,092 dart       c36478c3d1ab7894084ec2f2d812baa11f39a09e25135f404be3e4d74672cb5e
lib/core/tools/tool_arguments.dart                                                           3,428 dart       3ad2fcac81ed9dc47a763f090b48fe1c719e1980e2cec50d6a4ca295ef1b31e7
lib/core/tools/tool_definition.dart                                                          3,259 dart       9985306e3705cc46b8080329e2babc2bd72d8b41c4b5464d380bd8eff1a9e092
lib/core/tools/tool_error.dart                                                               1,273 dart       bd2d5c0c9e60af4eaddebc342989a834f094989cf34af43ce8478229becbdca9
lib/core/tools/tool_permission.dart                                                          1,337 dart       4155ddc8afb408af26aa71e5d2599c95cc8e58adda4d9ab1845be6751eba123a
lib/core/tools/tool_registry.dart                                                            4,481 dart       7f70fe1e23dd799f6aeaac5fbe1ddee7e0db35e9c863377a44eab1d0193d2d7d
lib/core/tools/tool_result.dart                                                              1,218 dart       95a2ba9e1f925222d227d6d3d4aab0c6e228d5d1c330966d361b9c50724894e9
lib/core/tools/vision/analyze_vision_tool.dart                                               2,530 dart       56ab3c531af063fd1d42c9dce79d12b6a60c34ea1c93833c7383f4131437428b
lib/core/tools/vision/find_object_tool.dart                                                  2,589 dart       04e1a08bd2d3960ba6dbb1139b7204238332aef5023d70c36d1f9d54e4c23ece
lib/core/tools/vision/locate_target_tool.dart                                                3,438 dart       fddee0310274a09749df2aa76da374ad21fd34ef38b28458ffbcb4848d9a1470
lib/core/tools/vision/open_camera_tool.dart                                                  1,634 dart       3c98cc0fc7ca69f7cad11879a68eb78272fd0995ae7d1045ebe7355ea32c173d
lib/core/tools/vision/read_text_tool.dart                                                    2,456 dart       3f42d4a491f52443da57c2a381e02dfba42193d7596c7659c7c841ef946c4397
lib/core/tools/vision/vision_tools.dart                                                        163 dart       2f291fe672a24b82cdae91e28a4e25778e95f2f1ec7971afd190650dbb5102da
lib/core/utils/extensions.dart                                                                 858 dart       d8363725d679f497942b84694c937df2d481882e91454b4e3fe765740f2601e5
lib/core/utils/input_validator.dart                                                            963 dart       40d01e7d3e6b57fade08fafbbb65ad10f7ec5e7b6d8c173eb7f1a2048d8bf53c
lib/core/utils/logger.dart                                                                   1,537 dart       194570929e776ee75ee3eae6fcd8685b5ccb85e41af388732610ae5bcef0da87
lib/core/utils/responsive.dart                                                               2,101 dart       c129d97cc30a4a20e75c48c422d5b735d80ac447f7eaa32c1f5523c27e18e620
lib/core/utils/uuid_util.dart                                                                  920 dart       3e1631fb82d9e026a1d79d877cf3af209807295adfe48fc9f32df93609089901
lib/core/voice/speech_recognition_impl.dart                                                  1,713 dart       f788064f223e1038d4945466712bb186d6b9717a931e3c21695c67359e42b8bf
lib/core/voice/text_to_speech_impl.dart                                                      1,332 dart       4c6f2defcbd41a568371bd04148f4be24d6f9b611f7d0b98f6d1e672d23ba496
lib/core/voice/voice_service_impl.dart                                                       2,905 dart       b332e4c35771c45e86a2899017766b3eb700ec07851a84d1fd22715688370b0d
lib/core/voice/voice_service_provider.dart                                                     796 dart       95a51f773b4333eb8b74f098a7d8d4365e2f78fff110a7300f17c42c3cf841ba
lib/core/voice_screen/voice_screen_constants.dart                                            2,172 dart       aaa4a21e1198c72ffb92417604a95733107801f1347004ece945b6282a2055d3
lib/core/voice_screen/voice_screen_engine.dart                                              19,800 dart       104cdd542cde741d4fe8dd6cce5b76f1c8354bc179d504fbcae6241ddd9c303f
lib/core/voice_screen/voice_screen_failure.dart                                                288 dart       4c75185e8871620f5a315b0d96bf74edeeffa0348e34ecbe7e06f90231079097
lib/core/voice_screen/voice_screen_service.dart                                              2,324 dart       438998910d13b3a7cea153a10e0e6a368b5db16384d785aa89d98ae74c9394d5
lib/core/voice_screen/voice_screen_state.dart                                                5,329 dart       61f92e1348d117ad3e0002528859ef189b1c03eff7747512b9d37831d995226c
lib/core/wakeword/wakeword_provider.dart                                                     1,352 dart       140745bd26d43225129a161e19ca04e7933fcffdb63832b60970830c3bb3b3e6
lib/core/wakeword/wakeword_service.dart                                                      2,217 dart       fbd7a08feb9b7a81d571ab1b075772f0bbc777d90797814de2b2d374fad9d50c
lib/data/datasources/local_storage_data_source.dart                                          3,276 dart       a964b06a6c0113870bb99b19b278da570469b10153d2455831e8a92418a60774
lib/data/models/agent_config_model.dart                                                      3,260 dart       fc90e668aff7473cb1d4ceebf7e2c5b6deee6b3fd7b8d33d1602a9021e26117f
lib/data/models/app_config_model.dart                                                        1,603 dart       a55db8ff4a79f4684162d78a7bdad4ee9f0d0a246028aefcb8f697fdd96fe3a7
lib/data/repositories/agent_config_repository_impl.dart                                      1,792 dart       8f54eca86bc06933e293270f5daf07d8c462ec355a8a71ff988041c4cbb59f57
lib/data/repositories/app_config_repository_impl.dart                                        1,307 dart       05cd6ec57280da7c5fd7c4e9df98d8e760dffd8ae77bd373f7a984609fffe2c6
lib/domain/entities/agent_config.dart                                                        2,050 dart       f25d6ca5b2d17a15c161689bf3a983be9af3240806b5ee7b9087bbceb805fe78
lib/domain/entities/alarm/wake_alarm.dart                                                    3,716 dart       1b677fad8bc69317237f8e7e74fe90b6021ac5d1ccbe72f683b876e222a49f21
lib/domain/entities/alarm/wake_verification_config.dart                                      5,162 dart       4b9c0c0ff8dab3a773b07b3423db9d15ebd54fdcafd63d505cb2a1986b5ded7c
lib/domain/entities/alarm/wake_verification_state.dart                                       1,956 dart       064db18909ce23330148af90813564b0f5009f65eea6f8f9b9861b8fde3342ff
lib/domain/entities/app_config.dart                                                            886 dart       7e2b4105f15dc0f8211bb0cd793f5b564f7f3b4afc465b4a51e78c9149418259
lib/domain/entities/vision/bounding_box.dart                                                 5,758 dart       0f9d00c3effda979bb7b532cace94f092064f147a744fd01ed4eac90f9780e83
lib/domain/entities/vision/pose_landmark.dart                                                2,330 dart       4ad7d372a5210af372a1b85b22eef336af49f8482fe3b74862bbc9f676620f94
lib/domain/entities/vision/vision_entities.dart                                                164 dart       cef3aded31819ed5772867103f37a2bd22ff4d6a0ead0ece02250db36ef47aec
lib/domain/entities/vision/vision_result.dart                                                3,012 dart       b32c5f1ed0ad64bf91a56ad716e76ec58a9796fe935cc00ea7de612910c2e597
lib/domain/entities/vision/vision_target.dart                                                2,650 dart       036fb89ef5bf7e2d065c771c0373095917551b6ef924697d5b0c8ad49f472618
lib/domain/repositories/agent_config_repository.dart                                           605 dart       d29949fb722770a1f80495ae928e39d97f73890bf55efd53bfb2e123bbe0b593
lib/domain/repositories/app_config_repository.dart                                             450 dart       15f72d3390980ce93ba7a73313a776478e74e587266d39ac5950de626a316966
lib/domain/services/ai_service.dart                                                          1,857 dart       e1ec5801e0a93bec702b94a8d96ab1c16dfc4a5b566f5090bb387b73d4e54b9c
lib/l10n/app_localizations.dart                                                             22,985 dart       b59960ac0cae0ed12527d4dc83de7d492406c4ad5c5af3b44d4d7f98abfec20a
lib/l10n/app_localizations_en.dart                                                           6,964 dart       1660e53852e608733d8edece9b4bb9a8ffc302eaa1a98b01e95a5acfa9acd7cf
lib/l10n/app_localizations_ku.dart                                                           8,280 dart       7f37ac3b255fdfd17bb0a478243567c7a1c3057d8b54d1e707492cba548a5a98
lib/main.dart                                                                                4,569 dart       4130bcaf512c40ae22ea56d89308603c16d6f583c61db5f3c70458fc055643f2
lib/presentation/providers/alarm_providers.dart                                              4,447 dart       73bfada699ef92dcfebf67ab29a9e5e36ec46449a12221e2baf3c83b85070df8
lib/presentation/providers/app_providers.dart                                                8,860 dart       7f3699ff51dff6f065b18be3008631c929538cca47e3e5f222a196ce4fd70ee5
lib/presentation/providers/vision_providers.dart                                             9,360 dart       494f38ea7e39e70192e0c5e131a5db07a781216af82a90df64acf50b19e19d3e
lib/presentation/screens/alarm_list_screen.dart                                              1,766 dart       1596605de61a751e18e7d731077973f3b2518c13bd2787ab0512aae550cd1583
lib/presentation/screens/dashboard_screen.dart                                              11,763 dart       4ea1a8199c1ef4f2619cad78dd551df728c6a5cf6b19feeffaa2b724109aa5b9
lib/presentation/screens/foundation_screen.dart                                              3,079 dart       e7ef590c54d241e9771d0f9113eb7d9e24b74e293af587e1283c4563232c5459
lib/presentation/screens/main_shell.dart                                                     2,071 dart       ec46c474a68c7131de7ee76a5e778db94c4b84ca539b70537c79591bdb83c672
lib/presentation/screens/settings_screen.dart                                                6,710 dart       db80b43b98dc9e69aa940c8132cdee444e465100bd9e87bb48b454eb7680d0d5
lib/presentation/screens/vision_screen.dart                                                 31,620 dart       35e5aeb3002fa5dc39f55ca3a79d9ceebd6e564ce77ac1e3253c7cf8debc5b92
lib/presentation/screens/voice_screen.dart                                                   7,734 dart       4f852d32e6b64fb403ff07c76275685ddcd619940a3a16ee8c62a2f8b134fe2a
lib/presentation/screens/wake_alarm_screen.dart                                             13,662 dart       9f68dcd2f06e99dcc70866c0e44b2baf823d20927c5b50dccb3ce34ca339bcbb
lib/presentation/widgets/alarm_settings_section.dart                                         4,544 dart       dd1fdeb50212ea99ca2e074cb87d3f285f0fccc0009247ee70646277c6ebdf66
lib/presentation/widgets/aura_app_bar.dart                                                     687 dart       bf225f7d86a82fa4757f6af65c58bc2a0dcaf04d87c6fb6e3bde4e90750e88c3
lib/presentation/widgets/aura_button.dart                                                    5,731 dart       f50f70afcf27b4871ccb8f3133f8d188f54c803b790bdb23102428571cd4dc3e
lib/presentation/widgets/aura_card.dart                                                      2,173 dart       28ca6dfd3dc1289fa83845c3678d7595bde852138b11e92dde430aeca61abc1d
lib/presentation/widgets/aura_dialog.dart                                                    3,534 dart       4d397bb493a9b737068ac74d27e8327241ad9564fe3c418de71db94efd731acc
lib/presentation/widgets/aura_navigation.dart                                                2,294 dart       4d713defb911c811df3db61959eacb796eae2dcfced78ce83126d31ec404f057
lib/presentation/widgets/camera_preview_widget.dart                                          2,989 dart       48432f89a3ec8a6746cee6661a42395e1e12c696fca1bd05c66e5493f4f5acde
lib/presentation/widgets/empty_state.dart                                                    3,957 dart       3d03f88d42c98a5348b98f2cc4444fc40c95a618940b003bc5e33843b5f181b0
lib/presentation/widgets/glow_effect.dart                                                    2,488 dart       fb8885749a887a689b683634de790227c863eb765083841ba7873d50eb670627
lib/presentation/widgets/loading_indicator.dart                                                541 dart       9be48d577f147b5c73e299e848b379292c5f445b0f827e5280820419b8344dd3
lib/presentation/widgets/name_editor.dart                                                    2,072 dart       899f63fe139816d009804e3211d1ab73835ed105a0592c0dd70c3e3d039732fd
lib/presentation/widgets/pulse_animation.dart                                                4,276 dart       cd6ec1f61c39c3ce0f8b483d7145825da5f412b59828d1549e43fb5cb586cdef
lib/presentation/widgets/quick_action_card.dart                                              1,959 dart       17a386d22d07198635b7f4dab60bc7e6aa97d106c819a3deb62e80db7db88571
lib/presentation/widgets/status_indicator.dart                                               2,824 dart       c21a4c8925982ca8adb9e8ac38c5fda6861b96ec6c6e0de6543a6891c3286abc
lib/presentation/widgets/theme_selector.dart                                                 4,616 dart       8b53655428fe2aefe0c145d4b88067f043aba258875eacf10fc990c7e9092063
lib/presentation/widgets/vision_overlay.dart                                                 8,073 dart       dddb82495863d454bf460d5e0fece24e4cbfa9dc13cf9221d4cbba303a860683
lib/presentation/widgets/voice_button.dart                                                   2,852 dart       e141e49ead5e8dcf04d19cd4d8161b27057ce15ec75b7fc257f46a001fb26a68
lib/presentation/widgets/voice_visualizer.dart                                               6,393 dart       a0bc383c9b9f65e76063eff93f5bd0c5cdf9a99abf099aec9b6ca4f6c1a19960
lib/presentation/widgets/widgets.dart                                                          535 dart       ffdeb1d8d80e495ef7579af610c0c162f6a1eddfa6df0a553d4fa691804e09dd
lib/services/ai/ai_provider.dart                                                               929 dart       5e97f6a44e5be1dae8238e6a3a5a774c2457af1eef27f6fd84d9d03cfe89f2d6
lib/services/ai/ai_provider_manager.dart                                                     1,121 dart       e6912b363902cf03319103d56082ce31249418331c439df51ba8937c1841fd48
lib/services/camera/camera_service.dart                                                        641 dart       d482c08f44683578debeb475162fb1374af1367d41433ecaea9328a46924859f
lib/services/camera/vision_camera_service.dart                                               5,462 dart       224fc80b240c245f41be31fc81262e6a733e624c930720053be1254f0ec98c73
lib/services/camera/wake_camera_service.dart                                                 6,744 dart       73703f339dd51ed77592f6d2daa99a319acb01f9ff4d5b626acb05cbe6a7a117
lib/services/device/device_service.dart                                                        610 dart       efb54080aa0201298b341936959eb9046df374e72083fc00dd3bf2667c3c32cc
lib/services/memory/memory_repository.dart                                                     892 dart       6f42b0a275c3a7a79c2e8416b0730b7c06a6678477a26835df59857397182cbc
lib/services/memory/memory_service.dart                                                      1,675 dart       341e6c983df2f9bace734450db45f86c27b157c9265549cf13543d7054185ba9
lib/services/notifications/alarm_notification_service.dart                                   3,962 dart       05deefd9483dd69ebe3337f691f072acce92b8d5c387df760da60050a019a4cc
lib/services/notifications/notification_service.dart                                           637 dart       227dc6788dead6f0147ffe93e2ac1606672739f6930f0c635582dcb131cad415
lib/services/security/security_service.dart                                                    720 dart       befa38ab698c88c281399fcbe9521c93e94f3d7a961ffc9cb6de394b753b9747
lib/services/storage/storage_service.dart                                                    1,805 dart       d55a0a86317dfd99e36858bf6cc16a7a9718945ebaee9338b34abd1bf843ac10
lib/services/vision/openai_vision_service.dart                                              11,808 dart       4c4b0f75d69ef98d9736bc8226537a38b94547810c5e11039642b70e6e3cb861
lib/services/vision/vision_service.dart                                                      2,010 dart       8fbcfb09de9247d934079939a00df9d32955f05de10c9117c9920c9d3bc6239d
lib/services/voice/speech_recognition_service.dart                                             732 dart       9564006301cab57ead9a65e6ccdac0da940a1afdaa7a61a468dc67c8986247de
lib/services/voice/text_to_speech_service.dart                                                 546 dart       b061a0ebccd6c0bc0cae96f0d13a32e734987ba5ecc4a0f76abbbe9b59bcbacd
lib/services/voice/voice_service.dart                                                        1,050 dart       80161ba2cc9b5011a9eb37515122c2cf305c434ff53da62533c274eed6bb1236
local.properties                                                                                80 properties 64e0dbeb3357021fbbf905b9eaf9198883e6083342a86696eb0895ec1ea441d6
pubspec.lock                                                                                36,922 lock       3a449e346ba50a4ef74af43a55973baa4fe88d4b25b1d2fc6912b404c7f7c69e
pubspec.yaml                                                                                   975 yaml       b6f1264e5d6da5d9a64e26a3e4690ef579c7696dd7400db0b508ed619c2e2959
test/core/device/device_channel_test.dart                                                    4,108 dart       cb8b134389fc6d61f61eddd9bcb3f9f1d6fab7904ea9b94033ecb96255e120a9
test/core/errors/failures_test.dart                                                          2,231 dart       a218b876bfa108b91eabd7073eb82928664cf5623d6a584930e21153a7e8221e
test/core/errors/network_error_test.dart                                                     4,061 dart       0c08f92843b8efefe49c49307ab51379d38023762bcc8125012cf367d7e42009
test/core/errors/result_test.dart                                                            3,334 dart       ac1585f02ece5c0301dbef2fe55d61bdc9b8bbf0d1e6fc187f95593d36db4562
test/core/floating_aura/provider_test.dart                                                  41,793 dart       bbc1f4d965a8683a6795dace4f74a30ab7a22261da3b45b82177747642f3fb39
test/core/floating_aura/service_test.dart                                                    8,408 dart       c4c6a7e5024d1b841e952a5532829ce43f531885ad4f794b9ff2fb8da2969514
test/core/floating_aura/state_test.dart                                                     14,015 dart       69de524f17327d99efb04e20c9f836e60add3927788bd40d59dc320bffe2a7b1
test/core/localization/locale_provider_test.dart                                             1,300 dart       5d92a89a67f26fdbf6c929bc96c042c81b425dbc67fd4a5740006349e43b3291
test/core/screen_capture/screen_capture_provider_test.dart                                   9,695 dart       9db0b2be47dd9b3babc8bc0719640c41ba0af37dc6a033e09d6edd69d75173e6
test/core/screen_capture/screen_capture_result_test.dart                                     5,728 dart       19afefbca00fc99588cfd26685ae137c29a40d1c5f1050866c6a907da4a7e7b7
test/core/screen_capture/screen_capture_service_test.dart                                   14,154 dart       f3ddedf35b726da6752bd0450809af694365ae464e518c9f75354bd41f50c1b9
test/core/screen_capture/screen_capture_state_test.dart                                      6,780 dart       1a838a590d79aaf7cf98e379b7da72c3f5df3c0690959089839ee3adadec4dd1
test/core/screen_search/engine_test.dart                                                    25,706 dart       57a8f35afddd7b5cf8498b88ed8563dcc04e6e78db0dee15fcbb47145bb66cf0
test/core/screen_search/fake_search_service.dart                                             4,149 dart       fbefda9c0a2220ff21c71c4ccc6517d612347aafe96732853b7c9b5cc2282c56
test/core/screen_search/provider_test.dart                                                   5,446 dart       1a26b12a131a0764a1a61137020cf2e6edae127e0c7e93db1c8cc75805945e52
test/core/screen_search/search_result_test.dart                                             12,339 dart       bf94c54f7177b039aab2dc8d8ce8040bae2491f4f1e8babb1bba8ab3f0a5668b
test/core/screen_search/search_state_test.dart                                               5,971 dart       9f016836f4c459df5d718346394830b22fb4f49f121ef6814e1bd435bd9fff51
test/core/security/agent_executor_security_test.dart                                        19,257 dart       3bbc782e4a529d031086bb44f196980e90a832d521bfb30ba90faf378eddf9aa
test/core/security/confirmation_guard_test.dart                                             23,488 dart       4e3662f84bee75d91de1d16d96f844a48f9ddf1189b00ee726dd75717b25c7f2
test/core/security/permission_state_test.dart                                                8,443 dart       caa4b7985b1939865dbb6dca0076b18d52b9f7e43dcc3e97eec6de2b9a3af12c
test/core/security/security_policy_test.dart                                                21,092 dart       1a7b43cd5b882e05edb91490f7ecb883c24be8bb9a09b70cf75a5806947df048
test/core/security/security_providers_test.dart                                              8,042 dart       f9a216d25d7ace23b345d687e7bdd0dc4d6ccb751398d2c58d437ac8a755c4d5
test/core/security/tool_security_gate_test.dart                                             38,761 dart       c20845d3a6af6df21f70093afdeea394fdc5e34f3abe89c03b2a07379ad84621
test/core/theme/theme_test.dart                                                              3,747 dart       7b6104dc36e2822968c4b2156810c8794133404a707bdb0d339f8384c41e1698
test/core/tools/device/app_launch_tool_test.dart                                            33,481 dart       643349526dfa9a8ed506245c9b1549d43b2aa8245da2d5aad7aa5834174a6cd4
test/core/tools/device/battery_tool_test.dart                                               17,285 dart       1cde40789ca7b4dea84798a1f3a8ac5b44c58a61440b19cdafe4bd317fe1eca6
test/core/tools/device/device_info_tool_test.dart                                           12,474 dart       be72de234396673088f6f683c2d588240eb200961f4e957b912275d3f7264a37
test/core/tools/device/network_tool_test.dart                                               22,920 dart       8258acc8b902e696246b984f052a35d56efa0470659078949b9d0f16c20ad5b9
test/core/tools/device/system_settings_tool_test.dart                                       31,354 dart       11cea39b487c51d575665c7b7e1d4bbf252c7d7ac27693109d0d3d12d7f80508
test/core/tools/device/url_launch_tool_test.dart                                            35,492 dart       cf651f5c6a9a4e8ce8d2bfc6dc114b60eecdba18f9aed4bf866ff3e6b14f4afc
test/core/utils/input_validator_test.dart                                                    3,063 dart       1139ed109b93fe023aa75f5e6954242d87f03184ade722475bc6c65220c2b2d7
test/core/voice_screen/fake_floating_aura_service.dart                                       6,221 dart       901bf9b06fba2c29d180d44b5e89a573415e280e90e5a056ba2b3eb8417b6a99
test/core/voice_screen/fake_permission_service.dart                                          3,261 dart       7580d507f3cb069bf5f5a1b9a1f689e5a27331b5f0a1ec305f499ac020a36396
test/core/voice_screen/fake_screen_capture_service.dart                                      4,358 dart       30251d771134cdfd6b5571a83eaf9abb4d3abe7e65e25ae54517114037411810
test/core/voice_screen/fake_screen_search_service.dart                                       4,359 dart       b9697c844f76b7506be84ff190dba57876513276c1605d2666d213a100327f2e
test/core/voice_screen/fake_screen_understanding_service.dart                                5,814 dart       c31f6d9e6551a93343f9471929e87cbf8cddf1975705331c2050c980144ac974
test/core/voice_screen/fake_security_policy.dart                                             2,347 dart       deb028c76d6e499092405eee7372fd759b7c976cd03cf8fa876d392ef16adedf
test/core/voice_screen/fake_voice_service.dart                                               3,659 dart       00722af5a468caba8d20f1c13708096aee45b4ee06231a94de2112a39c6f12b5
test/data/models/agent_config_model_test.dart                                                5,106 dart       0c324d294344f412c72d71a2dff72eb4e5952eb82b0c0c5def9dcc7cf94ce651
test/data/models/app_config_model_test.dart                                                  3,128 dart       4534768ba4a983b02a3e1d9e200dc1f38617a8d8e32f8c3c38646c74c7cbbace
test/domain/entities/agent_config_test.dart                                                  3,233 dart       65517ceaee49a785596af22cabf8680dbe05da89b517750de3994a790a114e9d
test/domain/entities/app_config_test.dart                                                    1,982 dart       738f4d469dc12000805431b29dbd039548e6590f4909b2ffdac23ff592680920
test/services/ai/ai_provider_manager_test.dart                                               4,198 dart       ede2fb80d0042a68361a3a9cb19fa1255a3fa603f29bed6a06f92b3662fb9a4e

# SECTION 2: WORKSPACE ARTIFACTS
# Reports: 8 | Archives: 7 | Standalone: 1 | Scripts: 2

PATH                                                                 SIZE SHA-256                                                         
--------------------------------------------------------------------------------------------------------------------------------------------
archives/aura_assistant.tar.gz                                    596,100 f9e6c19d2007c351e25584f7ddcd35e085fbf7af8d5c1ae37ccb11fb3938192e
archives/aura_assistant_CURRENT_BACKUP.zip                        238,464 41f7edce13071b192049809ebbefc592b7f020eff3aeeadc596de12ccea94b69
archives/aura_assistant_PRE_PHASE1_BACKUP.zip                     905,754 be1e87f0430bcc7ba326ddf4ad37cd64ca9b78150384bc64fa2dd632fd793e4e
archives/aura_assistant_backup.zip                                619,926 5611d5e3a76c8d35444c7943fbd6f4ed63fc7471632c5a2467ffb4d5d027cd5b
archives/aura_assistant_export.zip                             18,517,792 92b869d0b4e29b00e26d926902fb8a19a7d173db1c69e22b9b6232ccaf6da6bd
archives/aura_assistant_full_step1_to_12.zip                      385,331 5fb1ec7f125d6cd9d9db451cbeee5e130115ae7088ffec31c9011fbb74c65ba3
archives/voice_screen_step12.zip                                   19,087 d39e0bb56ac0b36551c77432bc112463a180766e73eada1b4760ec9c523289c7
reports/AUDIT_REPORT.md                                            15,889 ca3150a06677b1c3c8f10e336fbf98450a57b3592a52092490969637d0f551be
reports/PHASE6_STEP4_NETWORK_INTEGRATION_REPORT.md                  7,181 d5d992e57944170407eeca8b7dcbf22ab97bc459d549cd749c150c77ee2b6772
reports/PHASE6_STEP5_APP_LAUNCH_TOOL_REPORT.md                     13,551 b6274f6f1b51f0cc979cc22647f358ba453effdbd10b09a093633a4de5a830b4
reports/PHASE6_STEP6_SYSTEM_SETTINGS_URL_LAUNCH_REPORT.md           9,847 a6625ace6580ca985d0ef0968bbbad18e9f75844da6f4b176eb316486b2ba60d
reports/STEP10_VERIFICATION_REPORT.md                               4,617 f32a7e8f3a727489c90f0c36ba9f1cd61c70e7c1eb56e9749f32501fcf2aacd5
reports/aura_assistant_phase3_full_audit.md                        23,098 b82fbd2b4eab57ce3034e33e634e858cb238419f1af485cb325bcd2b0c7ee0d6
reports/phase2_report.md                                            7,742 966f1e7049ae7cea19e1034fb88289068bacad9e6cdd84a23cbcacc57bb53bb9
reports/step11_floating_aura_overlay_verification_report.md         4,204 25a5e4b13695c926b9eab5856a4482aea564eb032e8c8ee9a3755c5ab1c61a70
scripts/fix_warnings.py                                             3,928 83c24b77c42c425d028ae01b6efceb59aa29d6f81ec4b00b79071f2f01f571f6
scripts/gen_l10n.py                                                 7,769 498e046ba62c63e94f3ecfd38d5785c109f8e4edc31d2b7ca73e4b3d5d661b80
standalone_files/vision_screen.dart                                31,824 5436d9185bc2fc5010a16ab4ba2f905fc7990c35bd7ec8eefb6e4cfa4009b137

# SECTION 3: COMPLETE DIRECTORY LISTING

  .dart_tool
  .dart_tool/flutter_build
  .dart_tool/pub
  .dart_tool/pub/bin
  .dart_tool/pub/bin/test
  .dart_tool/test
  android
  android/.gradle
  android/.gradle/8.4
  android/.gradle/8.4/checksums
  android/.gradle/8.4/dependencies-accessors
  android/.gradle/8.4/executionHistory
  android/.gradle/8.4/fileChanges
  android/.gradle/8.4/fileHashes
  android/.gradle/8.4/vcsMetadata
  android/.gradle/buildOutputCleanup
  android/.gradle/vcs-1
  android/.kotlin
  android/.kotlin/errors
  android/.kotlin/sessions
  android/app
  android/app/build
  android/app/build/generated
  android/app/build/generated/ap_generated_sources
  android/app/build/generated/ap_generated_sources/debug
  android/app/build/generated/ap_generated_sources/debug/out
  android/app/build/generated/res
  android/app/build/generated/res/pngs
  android/app/build/generated/res/pngs/debug
  android/app/build/generated/res/resValues
  android/app/build/generated/res/resValues/debug
  android/app/build/intermediates
  android/app/build/intermediates/aar_metadata_check
  android/app/build/intermediates/aar_metadata_check/debug
  android/app/build/intermediates/annotation_processor_list
  android/app/build/intermediates/annotation_processor_list/debug
  android/app/build/intermediates/app_metadata
  android/app/build/intermediates/app_metadata/debug
  android/app/build/intermediates/assets
  android/app/build/intermediates/assets/debug
  android/app/build/intermediates/assets/debug/flutter_assets
  android/app/build/intermediates/assets/debug/flutter_assets/fonts
  android/app/build/intermediates/assets/debug/flutter_assets/shaders
  android/app/build/intermediates/compatible_screen_manifest
  android/app/build/intermediates/compatible_screen_manifest/debug
  android/app/build/intermediates/compile_and_runtime_not_namespaced_r_class_jar
  android/app/build/intermediates/compile_and_runtime_not_namespaced_r_class_jar/debug
  android/app/build/intermediates/compressed_assets
  android/app/build/intermediates/compressed_assets/debug
  android/app/build/intermediates/compressed_assets/debug/out
  android/app/build/intermediates/compressed_assets/debug/out/assets
  android/app/build/intermediates/compressed_assets/debug/out/assets/flutter_assets
  android/app/build/intermediates/compressed_assets/debug/out/assets/flutter_assets/fonts
  android/app/build/intermediates/compressed_assets/debug/out/assets/flutter_assets/shaders
  android/app/build/intermediates/data_binding_layout_info_type_merge
  android/app/build/intermediates/data_binding_layout_info_type_merge/debug
  android/app/build/intermediates/data_binding_layout_info_type_merge/debug/out
  android/app/build/intermediates/data_binding_layout_info_type_package
  android/app/build/intermediates/data_binding_layout_info_type_package/debug
  android/app/build/intermediates/data_binding_layout_info_type_package/debug/out
  android/app/build/intermediates/dex
  android/app/build/intermediates/dex/debug
